,title,price,link
262,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/1TB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","82,990",https://amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP4T1JV/ref=sr_1_288?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.-TErAvyobQ_4jWkMd_kD6sNBs0KdCSETFmnSNeRDItagFZtCjZZ3CBv8ztOXdgiRZG1u4CqaAL2sLDxlL1Pitpt5_REeUf8svUlIwhH6hAzfImv8qUYHn5Fv2CLJIkAGOxoCTZ1x6yV1w9ay_hGrZsFxhQD0ZC5KB6m2lkOAeILDwl29hPLjKJl4RJqdh4QI6M4jmdEfCWRVWqFKfsULdbzVNVwTMsFOhW3w5UUqqfM.MHBt0bAsnZVcdMTLQbkhtH8mfC8jdLVAoJQLERfgS0Q&dib_tag=se&keywords=laptop&qid=1723918052&sprefix=lapt%2Caps%2C239&sr=8-288
263,"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU  ","28,490",https://amazon.in//HP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU/dp/B0CJC7S45V/ref=sr_1_25?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.OC2WWvLrQGX2LIpaE78K0jMHUNOiHLpzywV54CDsOC2A9d58sEmPSJxFHDw1b8aJIR0w8kjvJARNgHvEr-VTDh2sbNDmiM-CAqrXRaiT20hl3Gm404I7mjNAM-Ra69KF8butCQMxSwPwxQv3SY1aatQHVCpm49ZRbqq_ezEMG5GtDozrYxzlK8ezgtPiAzRtNoP7ibm9O09u9DpTA-4nTnZ4iczBjsyhkJTDVeBam1Q.ReXK49XCyYAxMXsIWt9iNpR4PIu59Y4s6544UztEk50&dib_tag=se&keywords=laptop&qid=1723917970&sprefix=lapt%2Caps%2C239&sr=8-25
264,"Lenovo IdeaPad Slim 5 Ryzen 7 7730U 14"" (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/1Yr ADP Free/Arctic Grey/1.46Kg), 82XE007EIN  ","65,190",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE007EIN/dp/B0D1KF34VD/ref=sr_1_289?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.-TErAvyobQ_4jWkMd_kD6sNBs0KdCSETFmnSNeRDItagFZtCjZZ3CBv8ztOXdgiRZG1u4CqaAL2sLDxlL1Pitpt5_REeUf8svUlIwhH6hAzfImv8qUYHn5Fv2CLJIkAGOxoCTZ1x6yV1w9ay_hGrZsFxhQD0ZC5KB6m2lkOAeILDwl29hPLjKJl4RJqdh4QI6M4jmdEfCWRVWqFKfsULdbzVNVwTMsFOhW3w5UUqqfM.MHBt0bAsnZVcdMTLQbkhtH8mfC8jdLVAoJQLERfgS0Q&dib_tag=se&keywords=laptop&qid=1723918052&sprefix=lapt%2Caps%2C239&sr=8-289
265,"HP Laptop 15, AMD Ryzen 7 5700U, 15.6-inch(39.6 cm),FHD,16GB DDR4,512GB SSD, Audio by B&O,Dual speakers, Win 11 Home 64, Silver, 1.69 kg,15s-er2004AU  ","60,990",https://amazon.in//HP-Laptop-15-6-inch-speakers-15s-er2004AU/dp/B0CWCW288W/ref=sr_1_290?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.-TErAvyobQ_4jWkMd_kD6sNBs0KdCSETFmnSNeRDItagFZtCjZZ3CBv8ztOXdgiRZG1u4CqaAL2sLDxlL1Pitpt5_REeUf8svUlIwhH6hAzfImv8qUYHn5Fv2CLJIkAGOxoCTZ1x6yV1w9ay_hGrZsFxhQD0ZC5KB6m2lkOAeILDwl29hPLjKJl4RJqdh4QI6M4jmdEfCWRVWqFKfsULdbzVNVwTMsFOhW3w5UUqqfM.MHBt0bAsnZVcdMTLQbkhtH8mfC8jdLVAoJQLERfgS0Q&dib_tag=se&keywords=laptop&qid=1723918052&sprefix=lapt%2Caps%2C239&sr=8-290
266,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Metal Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel Iris Xe Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","41,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CY1SF54S/ref=sr_1_291?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.-TErAvyobQ_4jWkMd_kD6sNBs0KdCSETFmnSNeRDItagFZtCjZZ3CBv8ztOXdgiRZG1u4CqaAL2sLDxlL1Pitpt5_REeUf8svUlIwhH6hAzfImv8qUYHn5Fv2CLJIkAGOxoCTZ1x6yV1w9ay_hGrZsFxhQD0ZC5KB6m2lkOAeILDwl29hPLjKJl4RJqdh4QI6M4jmdEfCWRVWqFKfsULdbzVNVwTMsFOhW3w5UUqqfM.MHBt0bAsnZVcdMTLQbkhtH8mfC8jdLVAoJQLERfgS0Q&dib_tag=se&keywords=laptop&qid=1723918052&sprefix=lapt%2Caps%2C239&sr=8-291
267,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 16 GB Ram & 128 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","41,394",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MzAyMTY1ODY1NjU5Njc3OjE3MjM5MTgwNTc6c3BfYXRmX25leHQ6MzAwMTQ1ODIzMDE1MDMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CLY9J9V4%2Fref%3Dsr_1_289_sspa%3Fcrid%3D31YSUI75O8L51%26dib%3DeyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723918057%26sprefix%3Dlapt%252Caps%252C239%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
268,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (64GB RAM/2 TB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MzAyMTY1ODY1NjU5Njc3OjE3MjM5MTgwNTc6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc0NDMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC4DPK34%2Fref%3Dsr_1_290_sspa%3Fcrid%3D31YSUI75O8L51%26dib%3DeyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723918057%26sprefix%3Dlapt%252Caps%252C239%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
269,"(Refurbished) Lenovo ThinkPad 14"" (35.6 cm) HD Business Laptop (Core i5-4th Gen/8 GB RAM/256 GB SSD/Windows 10 Pro/MS Office/Wifi/Webcam/Intel Graphics)  ","12,999",https://amazon.in//Renewed-Lenovo-ThinkPad-Business-Graphics/dp/B09TNQNKZF/ref=sr_1_291?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-291
270,"Lenovo IdeaPad Slim 1 Intel Celeron N4020 14"" (35.5cm) HD 220nits Thin and Light Laptop (8GB/256GB SDD/Windows 11/Office 2021/1Yr Warranty + ADP/3months Game Pass/Cloud Grey/1.3Kg), 82V6006EIN  ","25,999",https://amazon.in//Lenovo-Anti-Glare-Warranty-Platinum-81WQ00NXIN/dp/B0B7R7HFKL/ref=sr_1_292?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-292
271,"ASUS TUF Gaming F15 - Gaming Laptop, Intel Core i5-11260H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz, (8GB/512GB SSD/4GB NVIDIA RTX 2050/Win 11/ RGB Backlit/Black/2.30 kg),FX506HF-HN075W  ","50,990",https://amazon.in//ASUS-TUF-Gaming-F15-FX506HF-HN075W/dp/B0CYCJ6G2H/ref=sr_1_293?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-293
272,"HP Pavilion Plus 14 AI-enhanced Laptop, Intel EVO Core Ultra 5 125H,14-inch (35.6 cm) 16GB, 512GB SSD, Intel Arc Graphics, WQXGA, 300 nits, 120Hz, 5MP IR Camera, (Win 11, MSO, Blue, 1.44 kg), ew1082TU  ","83,990",https://amazon.in//HP-Pavilion-AI-enhanced-Graphics-ew1082TU/dp/B0D4TXZW5R/ref=sr_1_294?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-294
273,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16 GB RAM/512 GB SSD/Win11 Home/Intel Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, White Backlit Keyboard, Steel Gray, 1.59KG  ","43,990",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4ZBJLT9/ref=sr_1_295?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-295
274,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN  ","22,440",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_26?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.OC2WWvLrQGX2LIpaE78K0jMHUNOiHLpzywV54CDsOC2A9d58sEmPSJxFHDw1b8aJIR0w8kjvJARNgHvEr-VTDh2sbNDmiM-CAqrXRaiT20hl3Gm404I7mjNAM-Ra69KF8butCQMxSwPwxQv3SY1aatQHVCpm49ZRbqq_ezEMG5GtDozrYxzlK8ezgtPiAzRtNoP7ibm9O09u9DpTA-4nTnZ4iczBjsyhkJTDVeBam1Q.ReXK49XCyYAxMXsIWt9iNpR4PIu59Y4s6544UztEk50&dib_tag=se&keywords=laptop&qid=1723917970&sprefix=lapt%2Caps%2C239&sr=8-26
275,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6009HIN  ","26,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Windows-82V6009HIN/dp/B0D8138TR8/ref=sr_1_296?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-296
276,"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, Thin & light, AMD Radeon graphics, Backlit KB, Dual speakers (Win 11, MSO 2021, Silver, 1.59 kg), fc0028AU  ","39,700",https://amazon.in//HP-15-6-inch-Graphics-Speakers-fc0028AU/dp/B0BZYTPPZF/ref=sr_1_298?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-298
277,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/DOS/Black/1Y Onsite/1.7 kg), 82QYA00HIN  ","21,399",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00HIN/dp/B0C28GQ3YL/ref=sr_1_299?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-299
278,"(Renewed) Lenovo ThinkPad T480 8th Gen Intel Core i5 Thin & Light FHD Touchscreen Laptop (16 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)  ","23,026",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0CBJZWJQL/ref=sr_1_300?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-300
279,"(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i5 Thin & Light FHD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Webcam/Intel HD Graphics)  ","20,990",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Graphics/dp/B0D7J5GBF8/ref=sr_1_301?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-301
280,"Samsung Galaxy Book3 Pro 360 Intel 13th Gen i7 EvoTM 40.62cm(16"") Touchscreen 2-in-1 3K Display, 120Hz, Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/S-Pen/Graphite/1.6Kg), NP960QFG-KA1IN  ","1,11,990",https://amazon.in//Samsung-40-62cm-Touchscreen-Graphite-NP960QFG-KA1IN/dp/B0BS9GCYRN/ref=sr_1_302?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-302
281,"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Star Blue/1.7Kg), B13M-291IN  ","43,990",https://amazon.in//MSI-Modern-15-i5-1335U-B13M-291IN/dp/B0BX9RCY3R/ref=sr_1_303?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-303
282,"(Refurbished) Lenovo ThinkPad L490 8th Gen Intel Core i5 Thin & Light FHD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics)  ","20,899",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0CL493D6L/ref=sr_1_304?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-304
283,"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 16GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0030AU  ","43,999",https://amazon.in//HP-15-6-inch-Graphics-Privacy-fc0030AU/dp/B0C3RCZ1P6/ref=sr_1_305?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-305
284,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p Camera/Alexa/3 Month Game Pass/Grey/1.89Kg), 82XF0077IN  ","73,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDM2NjM0NDA0Njg5NTU4OjE3MjM5MTc5NzA6c3BfbXRmOjMwMDE1NjUzNDY4MjIzMjo6MDo6&url=%2FLenovo-IdeaPad-350Nits-Backlit-82XF0077IN%2Fdp%2FB0CNK232CB%2Fref%3Dsr_1_27_sspa%3Fcrid%3D31YSUI75O8L51%26dib%3DeyJ2IjoiMSJ9.OC2WWvLrQGX2LIpaE78K0jMHUNOiHLpzywV54CDsOC2A9d58sEmPSJxFHDw1b8aJIR0w8kjvJARNgHvEr-VTDh2sbNDmiM-CAqrXRaiT20hl3Gm404I7mjNAM-Ra69KF8butCQMxSwPwxQv3SY1aatQHVCpm49ZRbqq_ezEMG5GtDozrYxzlK8ezgtPiAzRtNoP7ibm9O09u9DpTA-4nTnZ4iczBjsyhkJTDVeBam1Q.ReXK49XCyYAxMXsIWt9iNpR4PIu59Y4s6544UztEk50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723917970%26sprefix%3Dlapt%252Caps%252C239%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
285,"Apple 2024 MacBook Air 13â€³ Laptop with M3 chip: 34.46 cm (13.6â€³) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Space Grey  ","1,26,890",https://amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX232PQ8/ref=sr_1_306?crid=31YSUI75O8L51&dib=eyJ2IjoiMSJ9.UZCdBYvRsSNWhNyysXl9LjBbG0WSYZ-ABQIo_MHKvdwP5xw9NJfp5cBz4WqyhAJQNSI-PxmtJ0TP3nhAv33BU-XFiwX5eZWI1Ur5UE8RoAxwG-kG3J-LqkPYhHySlDeOzqp-qdAzDVGlZBebtO1SFo0AWo9kBdjzMDi-c3fG3gR6SMGauWmNhRdOntkmYdFD3x2eb9NDc8MF4p3rWSzZu1SCZm14mak9u3Ei-8qjyMI.EM3g2_UxZ-jQIcBhUSgXMLe1idZ3imVJeS4EJVu0eWM&dib_tag=se&keywords=laptop&qid=1723918057&sprefix=lapt%2Caps%2C239&sr=8-306
